run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear
77,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,16,15,13,1,1,5,6,5,33,2,2,23,81,3,1,7,0,0,0,29,35,0,0,1910,1263
77,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,21,13,12,1,0,3,5,4,24,2,2,20,52,2,1,6,0,0,0,21,55,0,0,979,1891
77,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,21,22,27,12,12,0,0,6,5,4,71,2,2,19,125,5,1,46,0,0,0,25,87,0,0,1466,3997
77,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,27,28,34,27,26,1,0,5,12,11,213,2,2,41,269,4,1,64,2,0,0,44,128,0,0,3096,3046
77,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,34,35,49,72,65,1,6,9,31,30,156,2,2,105,311,14,1,24,0,0,0,117,386,0,0,2360,4880
77,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,49,49,50,5,4,1,0,4,1,0,4,2,2,8,25,0,0,6,0,0,0,8,0,0,0,3780,12445
77,balanced,10,machine_city,古代機械都市,39,57,6,1,1,50,51,63,62,59,1,2,6,28,27,201,2,2,92,333,11,1,25,0,0,0,98,685,0,0,9638,7332
77,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,63,64,82,80,79,1,0,3,38,37,2852,2,2,120,3040,28,1,206,16,0,0,119,1005,0,0,5679,14831
77,balanced,12,demon_gate,魔界門,54,76,7,1,1,82,81,83,31,10,1,20,26,3,2,636,2,2,36,978,4,1,214,4,0,0,81,111,0,0,11486,21365
77,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,83,85,91,29,24,1,4,8,10,9,2282,2,2,41,2399,22,1,234,10,0,0,53,615,0,0,16546,18953
78,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,6,2,1,3,3,2,38,1,0,13,66,7,1,15,0,0,0,10,0,0,0,230,1146
78,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,8,6,2,0,7,3,2,52,5,5,16,122,6,1,24,0,0,0,23,11,0,0,1644,2805
78,collector,3,brook,しずく湖畔,5,10,3,1,1,11,10,14,21,19,2,0,7,7,6,64,4,3,32,131,3,1,14,0,0,0,31,9,0,0,1482,2227
78,collector,4,volcano,ほむら火山,8,14,4,1,1,13,15,18,13,11,2,0,8,4,3,36,5,5,22,125,5,1,22,0,0,0,31,34,1,0,1725,1609
78,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,24,38,36,2,0,9,12,11,74,5,5,55,202,3,1,13,0,0,0,53,38,0,0,851,3532
78,collector,6,snowfield,霜降り雪原,16,25,4,1,1,24,25,32,34,33,1,0,7,11,10,287,5,5,50,427,10,1,32,0,0,0,48,122,0,0,1866,2882
78,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,32,32,39,38,35,3,0,9,12,11,251,5,5,55,389,9,1,33,0,0,0,50,116,0,0,1524,3686
78,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,39,39,64,181,173,1,7,13,57,56,585,5,5,243,3036,44,1,54,1,0,0,248,871,0,0,1947,7834
78,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,64,65,69,32,30,2,0,5,10,9,180,2,1,44,264,5,1,32,0,0,0,34,283,0,0,4136,6561
78,collector,10,machine_city,古代機械都市,39,57,6,1,1,70,70,73,15,13,2,0,10,4,3,30,5,5,24,98,1,1,10,0,0,0,26,239,0,0,12478,15262
78,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,73,68,92,138,129,3,6,15,43,42,5422,5,5,186,7703,41,1,274,42,0,0,188,1463,0,0,8056,11407
78,collector,12,demon_gate,魔界門,54,76,7,1,0,92,93,0,198,190,2,6,9,62,62,19211,0,0,260,34960,133,1,320,144,0,0,269,468,1,0,6021,0
78,collector,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,15,3,1,11,11,3,2,21,0,0,18,60,0,0,8,0,0,0,16,6,0,0,230,700
79,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,6,1,0,1,6,5,56,0,0,13,72,0,0,11,0,0,0,17,16,0,0,700,1383
79,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,7,0,0,0,5,4,28,0,0,12,39,0,0,6,0,0,0,13,27,0,0,1383,1145
79,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,10,10,0,0,0,7,6,44,0,0,17,62,0,0,7,0,0,0,20,37,0,0,1145,957
79,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,29,62,62,0,0,0,58,57,287,0,0,120,438,0,0,7,0,0,0,174,156,0,0,957,1576
79,rush,6,snowfield,霜降り雪原,16,25,4,1,1,29,30,39,57,57,0,0,0,54,53,324,0,0,111,448,0,0,8,0,0,0,161,206,0,0,1576,2063
79,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,39,39,0,85,85,0,0,0,80,80,476,0,0,165,633,0,0,7,0,0,0,240,358,0,0,2063,0
79,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,8,5,1,2,5,3,2,26,2,1,13,67,4,1,11,0,0,0,9,5,0,0,230,898
80,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,8,7,1,0,3,4,3,53,2,0,14,96,5,1,18,0,0,0,13,28,0,0,869,1596
80,balanced,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,5,4,1,0,3,2,1,11,2,2,9,35,0,0,8,0,0,0,11,19,0,0,2104,1878
80,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,19,10,9,1,0,4,4,3,22,2,2,16,56,2,1,8,0,0,0,19,33,0,0,1455,2444
80,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,26,39,38,1,0,3,18,17,87,2,2,59,188,3,1,9,0,0,0,58,116,0,0,1893,1869
80,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,26,26,29,6,5,1,0,3,2,1,41,2,2,10,69,0,0,22,0,0,0,10,55,0,0,1448,2461
80,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,30,37,38,37,0,1,3,17,16,134,2,2,57,209,4,1,30,0,0,0,59,150,0,0,1907,5304
80,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,37,38,60,149,137,1,11,15,67,66,387,2,2,218,909,3,1,13,0,0,0,249,780,0,0,4108,5732
80,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,60,61,64,19,18,1,0,3,8,7,90,2,2,29,139,2,1,18,0,0,0,29,191,0,0,4440,10577
80,balanced,10,machine_city,古代機械都市,39,57,6,1,1,64,65,70,30,29,1,0,4,13,12,99,2,2,45,178,1,1,18,0,0,0,46,417,0,0,8192,14324
80,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,70,69,94,140,137,1,2,8,67,66,686,2,2,209,1097,28,1,70,3,0,0,236,1755,0,0,11094,10108
80,balanced,12,demon_gate,魔界門,54,76,7,1,1,94,96,100,73,72,1,0,3,34,33,4488,2,2,109,5444,78,1,136,45,0,0,120,467,0,0,7829,30232
80,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,143,143,0,0,7,69,69,9315,0,0,212,10085,207,1,135,73,0,0,235,0,0,0,23413,0
81,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,10,6,2,2,4,3,2,32,2,1,15,81,6,1,17,0,0,0,14,0,0,0,230,1127
81,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,8,0,0,3,3,2,46,3,2,14,93,3,1,21,0,0,0,10,6,0,0,1250,2712
81,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,12,18,16,2,0,7,6,5,27,5,5,29,84,6,1,7,0,0,0,21,19,0,0,2475,1353
81,collector,4,volcano,ほむら火山,8,14,4,1,1,12,14,16,10,9,1,0,8,3,2,18,5,5,18,76,1,1,9,0,0,0,23,18,0,0,717,2148
81,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,23,33,30,2,1,10,10,9,59,5,5,48,205,8,1,15,0,0,0,57,34,0,0,1137,3467
81,collector,6,snowfield,霜降り雪原,16,25,4,1,1,23,24,32,40,38,2,0,7,13,12,608,5,5,58,705,11,1,69,8,0,0,54,133,0,0,1831,2897
81,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,32,32,33,5,3,2,0,9,1,0,54,5,5,11,99,0,0,54,1,0,0,18,0,0,0,1530,4375
81,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,33,34,54,121,110,1,10,17,36,35,202,5,5,162,3711,36,1,79,48,0,0,205,526,0,0,2310,7687
81,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,54,55,56,5,4,1,0,8,1,0,6,5,5,11,55,0,0,7,0,0,0,18,0,0,0,4059,10250
81,collector,10,machine_city,古代機械都市,39,57,6,1,1,56,57,69,67,65,1,1,10,21,20,154,5,5,93,2010,17,1,100,18,0,0,94,640,0,0,5411,12903
81,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,69,68,87,105,97,2,6,14,32,31,885,5,5,142,2393,26,1,153,25,0,0,149,1104,0,0,6811,18345
81,collector,12,demon_gate,魔界門,54,76,7,1,1,87,82,100,174,158,2,14,18,52,51,11693,5,5,231,25043,120,1,248,136,0,0,336,1374,1,0,9683,35963
81,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,27,17,2,8,10,5,4,1428,0,0,32,1802,2,1,400,8,0,1,41,0,0,0,18980,0
82,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,5,3,1,1,2,3,2,20,0,0,8,35,0,0,8,0,0,0,6,8,0,0,230,686
82,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,11,10,1,0,1,10,9,74,0,0,21,98,0,0,9,0,0,0,30,21,0,0,686,1363
82,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,12,3,3,0,0,0,1,0,8,0,0,4,12,0,0,8,0,0,0,2,0,0,0,1363,2492
82,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,23,50,50,0,0,0,47,46,236,0,0,97,378,0,0,7,0,0,0,151,111,0,0,2492,996
82,rush,5,tower,星晶の塔,12,20,5,1,0,23,23,0,85,85,0,0,0,80,80,335,0,0,165,550,0,0,6,0,0,0,270,185,0,0,996,0
82,rush,6,snowfield,霜降り雪原,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,2,1,3,3,2,33,1,0,11,67,5,1,13,0,0,0,10,5,0,0,230,918
83,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,8,8,0,0,2,4,3,55,2,2,14,92,3,1,24,0,0,0,15,16,0,0,1176,2578
83,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,3,1,0,11,2,2,6,34,1,1,11,0,0,0,10,0,0,0,1997,2875
83,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,19,24,23,1,0,3,11,10,66,2,2,37,132,4,1,12,0,0,0,43,64,0,0,2227,1541
83,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,27,43,42,1,0,3,20,19,94,2,2,65,186,5,1,8,0,0,0,66,109,0,0,1195,1826
83,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,27,26,30,14,13,1,0,3,6,5,78,2,2,22,114,0,0,30,0,0,0,23,73,0,0,1415,4121
83,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,30,30,36,27,26,1,0,3,12,11,93,2,2,41,153,0,0,14,0,0,0,41,130,0,0,3192,3182
83,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,36,36,56,139,119,1,19,22,58,57,320,2,2,199,930,21,1,28,0,0,0,252,683,0,0,2465,4923
83,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,56,56,58,9,8,1,0,5,3,2,40,2,2,14,84,1,1,24,0,0,0,18,114,0,0,3814,8126
83,balanced,10,machine_city,古代機械都市,39,57,6,1,1,58,59,65,38,37,1,0,4,17,16,136,2,2,57,231,9,1,23,0,0,0,57,447,0,0,6293,7310
83,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,66,92,134,131,1,2,5,64,63,1945,2,2,200,2332,46,1,83,25,0,0,211,1628,0,0,5662,14736
83,balanced,12,demon_gate,魔界門,54,76,7,1,0,92,93,0,167,166,1,0,3,80,80,10341,0,0,247,11103,149,1,137,85,0,0,262,664,0,0,11412,0
83,balanced,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,3,3,2,20,1,0,12,49,3,1,8,0,0,0,8,1,0,0,230,1124
84,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,5,3,2,0,4,2,1,19,2,0,9,53,2,1,15,0,0,0,8,4,0,0,2082,3576
84,collector,3,brook,しずく湖畔,5,10,3,1,1,11,9,13,15,13,2,0,7,5,4,32,5,5,25,94,8,1,10,0,0,0,29,24,0,0,3844,1814
84,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,15,7,5,2,0,7,2,1,19,5,5,14,73,0,0,13,0,0,0,21,8,0,0,960,4791
84,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,22,33,28,1,4,10,9,8,63,5,5,47,179,0,0,18,0,0,0,55,34,0,0,2530,2666
84,collector,6,snowfield,霜降り雪原,16,25,4,1,1,22,22,26,14,11,2,1,9,4,3,189,5,5,23,277,2,1,84,2,0,0,32,43,0,0,1409,3855
84,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,26,27,31,41,40,1,0,6,4,3,117,5,5,50,208,0,0,71,1,0,0,26,58,0,27,2036,6252
84,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,31,32,60,216,190,1,25,33,55,54,875,5,5,276,3714,7,1,94,34,0,0,288,825,0,23,3300,5641
84,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,60,60,63,35,31,4,0,10,4,3,114,5,5,44,422,2,1,53,1,0,0,35,126,1,21,2979,11473
84,collector,10,machine_city,古代機械都市,39,57,6,1,1,63,60,68,30,29,1,0,9,9,8,170,5,5,44,297,1,1,40,0,0,0,47,547,1,0,6057,15026
84,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,68,67,84,94,91,2,1,8,30,29,2589,5,5,129,3361,22,1,319,21,0,0,121,1071,0,0,7932,11170
84,collector,12,demon_gate,魔界門,54,76,7,1,1,84,86,93,45,38,2,5,12,12,11,4051,5,5,62,7739,18,1,356,33,0,0,84,580,0,0,5896,15765
84,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,93,89,0,34,26,2,6,9,8,7,3109,0,0,42,3715,0,0,400,12,0,1,46,446,0,0,8322,0
85,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,9,0,0,0,8,7,29,0,0,17,48,0,0,5,0,0,0,7,9,0,0,230,585
85,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,8,13,17,16,1,0,2,16,15,80,0,0,33,118,0,0,8,0,0,0,31,32,0,0,585,525
85,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,4,3,1,0,1,2,1,10,0,0,6,19,0,0,6,0,0,0,5,13,0,0,525,1172
85,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,18,11,11,0,0,0,8,7,35,0,0,19,60,0,0,6,0,0,0,25,39,0,0,1172,1268
85,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,28,47,46,0,1,0,42,41,173,0,0,89,273,0,0,6,0,0,0,133,120,0,0,1268,1509
85,rush,6,snowfield,霜降り雪原,16,25,4,1,1,28,28,35,38,38,0,0,0,35,34,164,0,0,73,223,0,0,6,0,0,0,105,158,0,0,1509,2076
85,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,35,36,0,85,85,0,0,0,80,80,326,0,0,165,454,0,0,7,0,0,0,240,344,0,0,2076,0
85,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,2,2,1,4,2,1,22,1,0,8,42,4,1,12,0,0,0,6,3,0,0,230,1048
86,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,6,5,1,0,2,3,2,39,1,0,10,69,3,1,19,0,0,0,4,13,0,0,1306,2468
86,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,17,2,2,12,37,5,1,7,0,0,0,9,26,0,0,3102,2211
86,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,12,14,6,5,1,0,5,2,1,9,2,2,10,35,1,1,6,0,0,0,7,16,0,0,1713,2380
86,balanced,5,tower,星晶の塔,12,20,5,1,1,14,15,21,17,16,1,0,3,7,6,39,2,2,26,94,10,1,7,0,0,0,28,63,0,0,1844,2998
86,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,21,20,25,14,13,1,0,3,6,5,65,2,2,22,111,3,1,22,0,0,0,23,85,0,0,2323,3725
86,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,25,26,30,17,17,0,0,7,7,6,61,2,2,26,98,6,1,30,0,0,0,26,89,0,0,2885,3002
86,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,30,32,49,83,82,0,1,6,39,38,187,2,2,124,471,16,1,34,0,0,0,147,495,0,0,2325,7189
86,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,49,50,51,5,4,1,0,3,1,0,8,2,2,8,32,1,1,8,0,0,0,8,0,0,0,5568,12652
86,balanced,10,machine_city,古代機械都市,39,57,6,1,1,51,52,62,48,45,1,2,6,21,20,160,2,2,71,275,7,1,17,0,0,0,78,548,0,0,9798,12184
86,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,62,62,85,109,107,1,1,5,52,51,442,2,2,163,873,22,1,20,0,0,0,174,1388,0,0,9436,16873
86,balanced,12,demon_gate,魔界門,54,76,7,1,1,85,85,86,8,6,1,1,7,1,0,11,2,2,11,80,1,1,13,0,0,0,19,0,0,0,13068,29678
86,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,86,81,99,63,62,1,0,4,29,28,4818,2,2,94,5045,15,1,324,25,0,0,94,1507,0,0,22983,20155
87,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,5,3,2,0,4,2,1,23,2,1,9,61,4,1,16,0,0,0,10,0,0,0,230,1271
87,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,8,6,2,0,3,3,2,30,1,0,12,60,5,1,14,0,0,0,9,7,0,0,1377,2880
87,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,12,11,1,0,3,4,3,26,1,0,17,51,2,1,9,0,0,0,13,27,0,0,3254,1510
87,collector,4,volcano,ほむら火山,8,14,4,1,1,14,14,16,7,4,3,0,8,2,1,14,5,5,14,73,2,1,8,0,0,0,20,11,0,0,1717,3646
87,collector,5,tower,星晶の塔,12,20,5,1,1,16,14,20,23,20,3,0,10,7,6,47,5,5,35,164,6,1,35,0,0,0,37,57,0,0,1926,2306
87,collector,6,snowfield,霜降り雪原,16,25,4,1,1,20,21,28,25,24,1,0,6,8,7,234,5,5,38,320,4,1,50,1,0,0,39,88,0,0,1219,2980
87,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,28,29,30,5,3,2,0,7,1,0,10,5,5,11,60,0,0,10,0,0,0,18,0,0,0,1575,6962
87,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,30,32,50,97,93,0,4,9,30,29,158,5,5,132,2618,24,1,72,36,0,0,152,462,0,0,3675,6220
87,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,50,51,56,26,23,3,0,10,8,7,56,5,5,39,185,15,1,14,0,0,0,55,164,1,0,3285,11520
87,collector,10,machine_city,古代機械都市,39,57,6,1,1,56,51,65,83,76,2,5,12,25,24,139,5,5,113,914,27,1,103,5,0,0,136,666,1,0,6081,15119
87,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,66,87,133,121,2,10,19,40,39,6987,5,5,178,10009,36,1,339,53,0,0,186,1339,0,0,7980,12428
87,collector,12,demon_gate,魔界門,54,76,7,1,1,87,87,100,195,176,2,17,28,58,57,18064,5,5,258,31297,82,1,400,136,0,0,366,872,1,0,6560,36673
87,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,110,104,3,3,6,34,34,13566,0,0,144,15247,0,0,399,50,0,0,123,0,0,0,19355,0
88,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,10,16,16,0,0,0,15,14,69,0,0,31,104,0,0,7,0,0,0,14,18,0,0,230,477
88,rush,2,cave,こだま洞くつ,3,7,2,1,1,10,10,12,5,3,2,0,2,4,3,32,0,0,9,42,0,0,10,0,0,0,11,19,0,0,477,780
88,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,13,13,0,0,0,11,10,59,0,0,24,80,0,0,7,0,0,0,32,20,0,0,780,1161
88,rush,4,volcano,ほむら火山,8,14,4,1,1,15,16,18,10,10,0,0,0,7,6,36,0,0,17,55,0,0,7,0,0,0,20,37,0,0,1161,1301
88,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,30,62,62,0,0,0,58,57,267,0,0,120,407,0,0,6,0,0,0,174,155,0,0,1301,1545
88,rush,6,snowfield,霜降り雪原,16,25,4,1,1,30,30,40,68,68,0,0,0,65,64,328,0,0,133,464,0,0,7,0,0,0,194,248,0,0,1545,2049
88,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,40,41,48,54,54,0,0,0,50,49,251,0,0,104,338,0,0,7,0,0,0,149,232,0,0,2049,3905
88,rush,8,prism_sanctuary,虹晶聖域,28,42,6,1,0,48,48,0,90,86,0,4,0,80,80,311,0,0,170,597,0,0,6,0,0,0,280,540,0,0,3905,0
88,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,15,12,0,3,3,6,5,41,2,2,23,89,7,1,9,0,0,0,10,4,0,0,230,847
89,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,8,6,2,0,4,4,3,63,2,2,14,110,6,1,22,0,0,0,18,19,0,0,657,1448
89,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,10,13,7,6,1,0,3,3,2,21,2,2,12,51,2,1,9,0,0,0,13,19,0,0,1122,1578
89,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,14,19,18,17,1,0,4,8,7,52,2,2,28,107,2,1,10,0,0,0,31,50,0,0,1223,1579
89,balanced,5,tower,星晶の塔,12,20,5,1,1,19,19,26,33,32,1,0,5,15,14,73,2,2,50,159,6,1,8,0,0,0,53,72,0,0,1224,2763
89,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,26,25,27,8,7,1,0,3,3,2,74,2,2,13,111,2,1,29,0,0,0,14,64,0,0,2141,2417
