run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear
77,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,6,5,1,0,2,3,2,53,1,0,10,79,11,2,20,0,0,0,10,15,0,0,1383,2549
77,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,5,4,1,0,4,2,1,14,2,2,9,42,1,1,10,0,0,0,11,16,0,0,2943,2845
77,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,14,4,3,1,0,3,1,0,6,2,2,7,29,0,0,6,0,0,0,10,0,0,0,2204,3184
77,balanced,5,tower,星晶の塔,12,20,5,1,1,14,16,23,26,24,1,1,5,11,10,58,2,2,39,141,5,2,9,0,0,0,41,87,0,0,2466,3058
77,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,23,24,29,26,25,1,0,3,12,11,76,2,2,40,142,2,1,21,0,0,0,43,108,0,0,2369,2467
77,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,31,38,39,38,1,0,6,18,17,108,2,2,59,168,9,1,9,0,0,0,59,193,0,0,1911,3061
77,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,38,39,50,58,57,1,0,5,27,26,137,2,2,87,301,20,2,11,0,0,0,96,347,0,0,2371,7043
77,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,50,51,51,5,4,1,0,3,1,0,6,2,2,8,28,1,1,6,0,0,0,8,0,0,0,5455,12546
77,balanced,10,machine_city,古代機械都市,39,57,6,1,1,51,50,57,26,25,1,0,4,11,10,66,2,2,39,136,9,2,9,0,0,0,41,396,0,0,9717,11997
77,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,57,58,73,58,57,1,0,6,27,26,202,2,2,87,416,27,1,14,0,0,0,93,800,0,0,9292,16907
77,balanced,12,demon_gate,魔界門,54,76,7,1,1,73,74,96,82,80,1,1,5,38,37,774,2,2,122,1116,14,1,158,3,0,0,134,1376,0,0,13094,14250
77,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,96,98,100,17,16,1,0,7,6,5,520,2,2,25,603,0,0,162,3,0,0,29,420,0,0,11036,23304
78,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,6,2,1,4,3,2,39,2,0,14,79,13,3,15,0,0,0,12,0,0,0,230,1146
78,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,6,3,2,67,5,5,16,138,1,1,27,0,0,0,22,9,0,0,2602,2497
78,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,12,11,1,0,7,4,3,31,5,5,21,92,0,0,13,0,0,0,27,15,0,0,1320,1319
78,collector,4,volcano,ほむら火山,8,14,4,1,1,14,11,17,22,20,2,0,4,7,6,40,2,1,31,134,3,2,19,0,0,0,27,28,0,0,697,1633
78,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,24,34,30,2,2,10,10,9,256,5,5,49,366,6,1,66,3,0,0,51,55,0,0,2895,2268
78,collector,6,snowfield,霜降り雪原,16,25,4,1,1,24,23,27,19,18,1,0,6,6,5,387,5,5,30,609,11,2,80,5,0,0,42,73,1,0,1199,3277
78,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,27,30,35,23,20,3,0,9,7,6,417,5,5,35,493,5,1,107,3,0,0,38,78,0,0,1731,5852
78,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,35,33,56,158,132,3,23,25,44,43,471,5,5,207,2838,26,2,133,20,0,0,230,637,1,0,3090,5822
78,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,56,56,57,5,3,2,0,8,1,0,4,5,5,11,47,0,0,7,0,0,0,18,0,0,0,3074,13812
78,collector,10,machine_city,古代機械都市,39,57,6,1,1,57,58,65,47,42,3,2,10,14,13,190,5,5,66,999,12,2,112,6,0,0,66,419,0,0,7291,15365
78,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,66,80,90,79,2,9,17,26,25,2876,5,5,121,6461,20,2,316,43,0,0,135,870,0,0,8111,11128
78,collector,12,demon_gate,魔界門,54,76,7,1,1,80,81,100,112,100,3,9,18,33,32,9737,5,5,150,25028,68,2,391,121,0,0,201,1224,0,0,5874,26138
78,collector,13,sky_ruins,天空遺跡,68,86,7,1,1,100,100,100,36,31,3,2,11,10,9,2350,5,5,51,2729,13,1,244,12,0,0,55,0,0,0,13795,42539
79,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,15,3,1,11,11,3,2,21,0,0,18,60,0,0,8,0,0,0,16,6,0,0,230,700
79,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,6,1,0,1,6,5,56,0,0,13,72,0,0,11,0,0,0,17,16,0,0,700,1383
79,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,7,0,0,0,5,4,28,0,0,12,39,0,0,6,0,0,0,13,27,0,0,1383,1145
79,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,10,10,0,0,0,7,6,44,0,0,17,62,0,0,7,0,0,0,20,37,0,0,1145,957
79,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,29,62,62,0,0,0,58,57,287,0,0,120,438,0,0,7,0,0,0,174,156,0,0,957,1576
79,rush,6,snowfield,霜降り雪原,16,25,4,1,1,29,30,39,57,57,0,0,0,54,53,324,0,0,111,448,0,0,8,0,0,0,161,206,0,0,1576,2063
79,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,39,39,0,85,85,0,0,0,80,80,476,0,0,165,633,0,0,7,0,0,0,240,358,0,0,2063,0
79,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,8,5,1,2,4,3,2,24,1,0,12,56,6,2,10,0,0,0,7,5,0,0,230,901
80,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,3,3,2,48,2,0,11,109,12,5,25,0,1,0,6,16,0,0,979,2479
80,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,3,0,0,3,1,0,12,2,2,6,25,0,0,12,0,0,0,5,0,0,0,2747,3624
80,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,12,19,24,23,1,0,3,11,10,78,2,2,37,127,5,1,10,0,0,0,25,69,0,0,2808,2464
80,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,28,49,48,1,0,3,23,22,178,2,2,74,336,3,1,16,0,0,0,74,135,0,0,1909,1887
80,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,28,29,30,4,3,1,0,4,1,0,27,2,2,7,61,0,0,27,0,0,0,10,0,0,0,1462,6050
80,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,30,30,37,31,30,1,0,4,14,13,243,2,2,47,328,9,1,34,0,0,0,48,161,0,0,4686,5317
80,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,37,35,49,75,73,1,1,4,35,34,223,2,2,112,531,4,1,32,0,0,0,121,465,0,0,4118,4798
80,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,49,50,52,7,6,1,0,5,2,1,16,2,2,11,47,2,2,12,0,0,0,12,81,0,0,3717,10633
80,balanced,10,machine_city,古代機械都市,39,57,6,1,1,52,53,64,50,49,1,0,3,23,22,190,2,2,75,332,5,1,16,0,0,0,76,597,0,0,8236,14291
80,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,64,65,94,160,157,1,2,5,77,76,4071,2,2,239,4743,57,2,127,48,0,0,259,2008,0,0,11068,9976
80,balanced,12,demon_gate,魔界門,54,76,7,1,1,94,95,100,164,162,1,1,7,79,78,10691,2,2,245,11750,109,2,138,86,0,0,280,504,0,0,7726,29510
80,balanced,13,sky_ruins,天空遺跡,68,86,7,1,0,100,100,0,85,84,1,0,1,39,39,9382,0,0,124,9625,0,0,254,39,0,0,120,0,0,0,22853,0
81,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,10,6,2,2,5,3,2,35,3,2,16,96,8,2,15,0,0,0,18,0,0,0,230,1127
81,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,11,11,0,0,2,4,3,71,1,0,16,125,11,5,25,0,1,0,6,11,0,0,1131,2086
81,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,21,19,2,0,8,7,6,62,5,5,33,133,0,0,13,0,0,0,33,32,0,0,2460,1566
81,collector,4,volcano,ほむら火山,8,14,4,1,1,17,15,16,4,1,3,0,8,1,0,4,5,5,10,50,0,0,8,0,0,0,17,0,0,0,829,2462
81,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,22,24,21,2,1,10,7,6,34,5,5,36,133,5,1,18,0,0,0,41,29,0,0,1301,3912
81,collector,6,snowfield,霜降り雪原,16,25,4,1,1,22,22,31,40,39,1,0,6,13,12,127,5,5,58,231,9,1,23,0,0,0,53,129,0,0,2066,2916
81,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,31,32,34,8,8,0,0,8,2,1,12,5,5,15,57,3,1,7,0,0,0,21,27,0,0,1540,3666
81,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,34,35,57,130,125,1,4,11,41,40,202,5,5,176,649,44,2,26,0,0,0,195,629,0,0,1936,7725
81,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,57,57,58,5,2,3,0,8,1,0,5,5,5,11,53,0,0,7,0,0,0,17,0,0,0,4079,11110
81,collector,10,machine_city,古代機械都市,39,57,6,1,1,58,58,67,48,45,3,0,9,15,14,86,5,5,68,215,14,2,8,0,0,0,64,461,0,0,5865,13198
81,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,67,63,87,120,115,2,3,11,38,37,1533,5,5,163,2720,19,2,138,29,0,0,159,1340,0,0,6967,19560
81,collector,12,demon_gate,魔界門,54,76,7,1,1,87,80,85,35,20,2,13,21,6,5,476,5,5,46,1448,9,1,194,13,0,0,81,274,0,0,10325,15597
81,collector,13,sky_ruins,天空遺跡,68,86,7,1,1,85,85,85,8,3,4,1,10,1,0,77,5,5,14,143,1,1,77,1,0,0,22,0,0,0,8233,27122
82,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,5,3,1,1,2,3,2,20,0,0,8,35,0,0,8,0,0,0,6,8,0,0,230,686
82,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,11,10,1,0,1,10,9,74,0,0,21,98,0,0,9,0,0,0,30,21,0,0,686,1363
82,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,12,3,3,0,0,0,1,0,8,0,0,4,12,0,0,8,0,0,0,2,0,0,0,1363,2492
82,rush,4,volcano,ほむら火山,8,14,4,1,1,12,13,23,50,50,0,0,0,47,46,236,0,0,97,378,0,0,7,0,0,0,151,111,0,0,2492,996
82,rush,5,tower,星晶の塔,12,20,5,1,0,23,23,0,85,85,0,0,0,80,80,335,0,0,165,550,0,0,6,0,0,0,270,185,0,0,996,0
82,rush,6,snowfield,霜降り雪原,16,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,4,2,1,3,3,2,35,1,0,11,67,6,2,13,0,0,0,10,5,0,0,230,918
83,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,8,8,0,0,2,4,3,55,2,2,14,92,3,1,24,0,0,0,15,16,0,0,1176,2578
83,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,3,1,0,11,2,2,6,34,1,1,11,0,0,0,10,0,0,0,1997,2875
83,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,13,19,24,23,1,0,3,11,10,66,2,2,37,132,4,1,12,0,0,0,43,64,0,0,2227,1541
83,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,27,43,42,1,0,3,20,19,94,2,2,65,186,5,1,8,0,0,0,66,109,0,0,1195,1826
83,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,27,26,30,14,13,1,0,3,6,5,78,2,2,22,114,0,0,30,0,0,0,23,73,0,0,1415,4121
83,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,30,30,36,27,26,1,0,3,12,11,93,2,2,41,153,0,0,14,0,0,0,41,130,0,0,3192,3182
83,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,36,36,56,139,119,1,19,22,58,57,320,2,2,199,930,21,1,28,0,0,0,252,683,0,0,2465,4923
83,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,56,56,58,9,8,1,0,5,3,2,40,2,2,14,84,1,1,24,0,0,0,18,114,0,0,3814,8126
83,balanced,10,machine_city,古代機械都市,39,57,6,1,1,58,59,65,36,35,1,0,4,16,15,143,2,2,54,240,12,3,23,0,0,0,57,433,0,0,6293,7294
83,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,66,94,154,151,1,2,5,74,73,2570,2,2,230,3008,65,3,76,34,0,0,245,1899,0,0,5649,14670
83,balanced,12,demon_gate,魔界門,54,76,7,1,1,94,95,100,31,30,1,0,3,13,12,900,2,2,46,996,24,2,77,12,0,0,45,535,0,0,11361,27978
83,balanced,13,sky_ruins,天空遺跡,68,86,7,1,1,100,97,100,61,60,1,0,5,28,27,4392,2,2,91,4552,53,2,175,27,0,0,93,503,0,0,21667,37734
84,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,3,3,2,21,1,0,12,50,5,3,9,0,0,0,8,1,0,0,230,1121
84,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,5,3,2,0,7,2,1,18,5,5,12,92,1,1,22,0,0,0,20,4,0,0,1379,3573
84,collector,3,brook,しずく湖畔,5,10,3,1,1,10,9,12,15,12,3,0,8,5,4,34,5,5,25,93,2,1,9,0,0,0,28,11,0,0,1887,1523
84,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,17,13,11,2,0,8,4,3,59,5,5,22,137,8,3,23,0,0,0,29,28,0,0,807,2150
84,collector,5,tower,星晶の塔,12,20,5,1,1,17,15,20,26,23,3,0,8,8,7,43,5,5,39,134,6,1,8,0,0,0,41,23,0,0,1137,2628
84,collector,6,snowfield,霜降り雪原,16,25,4,1,1,20,21,28,28,25,3,0,8,9,8,165,5,5,42,324,8,1,31,0,0,0,42,92,0,0,1388,4559
84,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,28,29,30,5,4,1,0,8,1,0,5,5,5,11,51,0,0,8,0,0,0,17,0,0,0,2408,5410
84,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,30,31,52,107,101,1,5,12,33,32,199,5,5,145,1031,31,3,43,0,0,0,157,512,0,0,2857,5594
84,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,52,52,54,8,6,2,0,8,2,1,30,5,5,15,84,1,1,21,0,0,0,20,51,0,0,2955,12549
84,collector,10,machine_city,古代機械都市,39,57,6,1,1,54,51,60,42,39,3,0,10,13,12,54,5,5,60,226,29,3,8,0,0,0,52,380,1,0,6624,8057
84,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,60,61,84,119,116,1,2,10,38,37,267,5,5,162,631,35,3,65,1,0,0,142,1306,0,0,4254,15695
84,collector,12,demon_gate,魔界門,54,76,7,1,1,84,85,88,19,11,2,6,15,3,2,137,5,5,27,377,5,2,67,4,0,0,45,185,0,0,8285,22621
84,collector,13,sky_ruins,天空遺跡,68,86,7,1,1,88,90,100,52,50,2,0,10,16,15,2172,5,5,73,2344,5,2,169,13,0,0,69,902,0,0,11939,28441
85,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,9,0,0,0,8,7,29,0,0,17,48,0,0,5,0,0,0,7,9,0,0,230,585
85,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,8,13,17,16,1,0,2,16,15,80,0,0,33,118,0,0,8,0,0,0,31,32,0,0,585,525
85,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,15,4,3,1,0,1,2,1,10,0,0,6,19,0,0,6,0,0,0,5,13,0,0,525,1172
85,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,18,11,11,0,0,0,8,7,35,0,0,19,60,0,0,6,0,0,0,25,39,0,0,1172,1268
85,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,28,47,46,0,1,0,42,41,173,0,0,89,273,0,0,6,0,0,0,133,120,0,0,1268,1509
85,rush,6,snowfield,霜降り雪原,16,25,4,1,1,28,28,35,38,38,0,0,0,35,34,164,0,0,73,223,0,0,6,0,0,0,105,158,0,0,1509,2076
85,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,0,35,36,0,85,85,0,0,0,80,80,326,0,0,165,454,0,0,7,0,0,0,240,344,0,0,2076,0
85,rush,8,prism_sanctuary,虹晶聖域,28,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,2,2,1,5,2,1,26,2,0,9,57,10,4,16,0,0,0,9,3,0,0,230,1048
86,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,11,6,5,1,0,3,3,2,51,2,1,11,89,2,1,23,0,0,0,12,17,0,0,2504,2211
86,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,5,4,1,0,3,2,1,15,2,2,9,30,0,0,8,0,0,0,10,17,0,0,2328,2200
86,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,18,17,1,0,3,8,7,50,2,2,28,105,5,2,16,0,0,0,31,44,0,0,1704,3618
86,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,23,21,20,1,0,3,9,8,43,2,2,32,107,1,1,10,0,0,0,34,67,0,0,2802,1831
86,balanced,6,snowfield,霜降り雪原,16,25,4,1,1,23,24,29,20,19,1,0,4,9,8,109,2,2,31,167,7,2,21,0,0,0,34,104,0,0,1419,2506
86,balanced,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,30,33,11,10,1,0,3,4,3,25,2,2,17,56,1,1,10,0,0,0,17,54,0,0,1942,5710
86,balanced,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,33,32,60,216,157,1,58,59,77,76,436,2,2,295,1419,33,2,29,0,0,0,442,904,0,0,4422,5706
86,balanced,9,poison_bog,毒霧の沼地,34,48,5,1,1,60,60,62,7,6,1,0,3,2,1,20,2,2,11,47,0,0,13,0,0,0,11,89,0,0,4420,10576
86,balanced,10,machine_city,古代機械都市,39,57,6,1,1,62,63,65,8,7,1,0,3,2,1,10,2,2,12,39,2,1,6,0,0,0,12,210,0,0,8191,14566
86,balanced,11,deep_sea_temple,深海神殿,46,66,6,1,1,65,63,80,76,75,1,0,4,36,35,253,2,2,114,502,27,1,13,0,0,0,121,1035,0,0,11281,10053
86,balanced,12,demon_gate,魔界門,54,76,7,1,0,80,82,0,168,166,1,1,4,80,80,11476,0,0,248,12002,20,2,202,59,0,0,254,1222,0,0,7786,0
86,balanced,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,6,2,0,4,3,2,41,2,0,13,87,11,3,18,0,0,0,11,1,0,0,230,1168
87,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,11,9,2,0,7,4,3,76,5,4,20,151,10,2,25,0,0,0,24,16,0,0,2624,2086
87,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,14,9,8,1,0,8,3,2,27,5,5,17,89,3,2,10,0,0,0,24,9,0,0,1587,1318
87,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,18,29,25,3,1,7,6,5,54,2,1,37,117,3,1,19,0,0,0,28,34,0,9,697,2799
87,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,21,32,30,2,0,10,5,4,27,5,5,42,138,9,5,11,0,1,0,32,37,0,15,2721,2573
87,collector,6,snowfield,霜降り雪原,16,25,4,1,1,21,22,29,43,41,2,0,8,8,7,199,5,5,56,324,14,2,30,0,0,0,39,91,0,18,1360,5515
87,collector,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,29,27,29,35,33,2,0,10,2,1,12,5,5,42,144,2,2,24,0,0,0,24,20,1,27,2912,4840
87,collector,8,prism_sanctuary,虹晶聖域,28,42,6,1,1,29,9,42,54,44,1,9,16,14,13,68,5,5,73,1149,13,2,65,16,0,0,104,290,1,0,2556,10454
87,collector,9,poison_bog,毒霧の沼地,34,48,5,1,1,42,42,52,41,39,2,0,10,13,12,80,5,5,59,463,12,2,30,0,0,0,71,322,1,0,5518,14487
87,collector,10,machine_city,古代機械都市,39,57,6,1,1,52,53,60,33,32,1,0,10,10,9,98,5,5,48,417,11,2,45,0,0,0,57,328,0,0,7648,8179
87,collector,11,deep_sea_temple,深海神殿,46,66,6,1,1,60,61,80,100,89,1,10,17,29,28,933,5,5,134,4614,30,2,176,43,0,0,165,980,0,0,4318,11110
87,collector,12,demon_gate,魔界門,54,76,7,1,1,80,82,87,27,17,2,8,17,5,4,969,5,5,37,3192,17,2,196,20,0,0,73,224,0,0,5865,15554
87,collector,13,sky_ruins,天空遺跡,68,86,7,1,0,87,88,0,258,245,2,11,18,80,80,19128,0,0,338,27166,110,2,254,138,0,0,343,823,0,0,8210,0
88,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,10,16,16,0,0,0,15,14,69,0,0,31,104,0,0,7,0,0,0,14,18,0,0,230,477
88,rush,2,cave,こだま洞くつ,3,7,2,1,1,10,10,12,5,3,2,0,2,4,3,32,0,0,9,42,0,0,10,0,0,0,11,19,0,0,477,780
88,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,13,13,0,0,0,11,10,59,0,0,24,80,0,0,7,0,0,0,32,20,0,0,780,1161
88,rush,4,volcano,ほむら火山,8,14,4,1,1,15,16,18,10,10,0,0,0,7,6,36,0,0,17,55,0,0,7,0,0,0,20,37,0,0,1161,1301
88,rush,5,tower,星晶の塔,12,20,5,1,1,18,19,30,62,62,0,0,0,58,57,267,0,0,120,407,0,0,6,0,0,0,174,155,0,0,1301,1545
88,rush,6,snowfield,霜降り雪原,16,25,4,1,1,30,30,40,68,68,0,0,0,65,64,328,0,0,133,464,0,0,7,0,0,0,194,248,0,0,1545,2049
88,rush,7,thunder_ruins,雷鳴遺跡,21,31,5,1,1,40,41,48,54,54,0,0,0,50,49,251,0,0,104,338,0,0,7,0,0,0,149,232,0,0,2049,3905
88,rush,8,prism_sanctuary,虹晶聖域,28,42,6,1,0,48,48,0,90,86,0,4,0,80,80,311,0,0,170,597,0,0,6,0,0,0,280,540,0,0,3905,0
88,rush,9,poison_bog,毒霧の沼地,34,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,10,machine_city,古代機械都市,39,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,11,deep_sea_temple,深海神殿,46,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,12,demon_gate,魔界門,54,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,rush,13,sky_ruins,天空遺跡,68,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,5,1,4,3,3,2,25,1,0,14,62,9,3,11,0,0,0,10,4,0,0,230,915
89,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,6,0,0,1,3,2,26,1,0,10,62,3,2,12,0,0,0,5,17,0,0,993,2310
89,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,9,8,1,0,4,4,3,17,2,2,15,41,3,1,6,0,0,0,11,37,0,0,2624,1154
89,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,13,15,6,5,1,0,3,2,1,13,2,2,10,35,3,2,7,0,0,0,7,15,0,0,895,1966
